,match
5929,EUN1_3299882573
5930,EUN1_3299836247
5931,EUN1_3299806750
5932,EUN1_3299776370
5933,EUN1_3299740706
5934,EUN1_3299717933
5935,EUN1_3299694056
5936,EUN1_3299680950
5937,EUN1_3299660439
5938,EUN1_3299629837
5939,EUN1_3299584425
5940,EUN1_3159060432
5941,EUN1_3159007004
5942,EUN1_3105906151
5943,EUN1_3093219210
5944,EUN1_3093135401
5945,EUN1_3093102357
5946,EUN1_3093107452
5947,EUN1_3080382154
5948,EUN1_3060953103
5949,EUN1_3057495296
5950,EUN1_3056776057
5951,EUN1_3056761885
5952,EUN1_3055419440
5953,EUN1_3052787589
5954,EUN1_3052691116
5955,EUN1_3051378767
5956,EUN1_3051286541
5957,EUN1_3047785389
5958,EUN1_3040148511
5959,EUN1_3040074847
5960,EUN1_3038133762
5961,EUN1_3038085268
5962,EUN1_3037856662
5963,EUN1_3035817023
5964,EUN1_3035800286
5965,EUN1_3034646768
5966,EUN1_3034255736
5967,EUN1_3034090543
5968,EUN1_3031535974
5969,EUN1_3031532137
5970,EUN1_3031107688
5971,EUN1_3030879470
5972,EUN1_3030831815
5973,EUN1_3030803684
5974,EUN1_3030714977
5975,EUN1_3030727695
5976,EUN1_3028014423
5977,EUN1_3027934122
5978,EUN1_3027210926
5979,EUN1_3027218659
5980,EUN1_3027130253
5981,EUN1_3026966198
5982,EUN1_3026096100
5983,EUN1_3026061342
5984,EUN1_3025999191
5985,EUN1_3025697228
5986,EUN1_3025614210
5987,EUN1_3025105511
5988,EUN1_3025036929
5989,EUN1_3025017953
5990,EUN1_3024490947
5991,EUN1_3024519278
5992,EUN1_3024376416
5993,EUN1_3024304693
5994,EUN1_3023861830
5995,EUN1_3023412874
5996,EUN1_3023356102
5997,EUN1_3023309405
5998,EUN1_3022332024
5999,EUN1_3022301465
6000,EUN1_3022299105
6001,EUN1_3022236717
6002,EUN1_3021491098
6003,EUN1_3021468237
6004,EUN1_3019103044
6005,EUN1_3019079836
6006,EUN1_3018990110
6007,EUN1_3017241411
6008,EUN1_3015336671
6009,EUN1_3014758955
6010,EUN1_3014643607
6011,EUN1_3014630988
6012,EUN1_3014590185
6013,EUN1_3014503846
6014,EUN1_3014547584
6015,EUN1_3014470592
6016,EUN1_3014344385
6017,EUN1_3014381077
6018,EUN1_3014367298
6019,EUN1_3014161156
6020,EUN1_3014086348
6021,EUN1_3014122439
6022,EUN1_3013719334
6023,EUN1_3013652499
6024,EUN1_3013507042
6025,EUN1_3013481125
6026,EUN1_3013270550
6027,EUN1_3012652026
6028,EUN1_3012556095
6029,EUN1_3012426980
6030,EUN1_3012402911
6031,EUN1_3012378595
6032,EUN1_3012333746
6033,EUN1_3012319542
6034,EUN1_3012264645
6035,EUN1_3012280824
6036,EUN1_3011741653
6037,EUN1_3011602369
6038,EUN1_3011505049
6039,EUN1_3298665211
6040,EUN1_3298656544
6041,EUN1_3298056845
6042,EUN1_3297929743
6043,EUN1_3297916990
6044,EUN1_3297909799
6045,EUN1_3297893106
6046,EUN1_3297165532
6047,EUN1_3297153724
6048,EUN1_3297139645
6049,EUN1_3297122308
6050,EUN1_3297097341
6051,EUN1_3297064598
6052,EUN1_3297020797
6053,EUN1_3296987706
6054,EUN1_3296936061
6055,EUN1_3296894264
6056,EUN1_3296851386
6057,EUN1_3296809796
6058,EUN1_3296761731
6059,EUN1_3296718964
6060,EUN1_3296704970
6061,EUN1_3296682944
6062,EUN1_3296658149
6063,EUN1_3296635552
6064,EUN1_3296614606
6065,EUN1_3296599228
6066,EUN1_3296583129
6067,EUN1_3296570106
6068,EUN1_3296552859
6069,EUN1_3296539561
6070,EUN1_3296532389
6071,EUN1_3296528127
6072,EUN1_3296516890
6073,EUN1_3296515517
6074,EUN1_3296511403
6075,EUN1_3296507229
6076,EUN1_3295825128
6077,EUN1_3295821334
6078,EUN1_3295819093
6079,EUN1_3295808772
6080,EUN1_3295803060
6081,EUN1_3295790990
6082,EUN1_3295782822
6083,EUN1_3295538544
6084,EUN1_3295113628
6085,EUN1_3295111364
6086,EUN1_3295108263
6087,EUN1_3295094600
6088,EUN1_3295079076
6089,EUN1_3295048687
6090,EUN1_3295014694
6091,EUN1_3294973316
6092,EUN1_3294275365
6093,EUN1_3294266220
6094,EUN1_3294246934
6095,EUN1_3294222757
6096,EUN1_3294204458
6097,EUN1_3294170097
6098,EUN1_3294120599
6099,EUN1_3294050740
6100,EUN1_3293963152
6101,EUN1_3293895559
6102,EUN1_3293848844
6103,EUN1_3293804839
6104,EUN1_3293772098
6105,EUN1_3293441149
6106,EUN1_3293432914
6107,EUN1_3293434152
6108,EUN1_3293427393
6109,EUN1_3293421969
6110,EUN1_3293408054
6111,EUN1_3293400368
6112,EUN1_3293377542
6113,EUN1_3293357559
6114,EUN1_3293316165
6115,EUN1_3293183876
6116,EUN1_3292675090
6117,EUN1_3292658437
6118,EUN1_3292646700
6119,EUN1_3292622752
6120,EUN1_3292602736
6121,EUN1_3292556997
6122,EUN1_3292519593
6123,EUN1_3292485440
6124,EUN1_3292451861
6125,EUN1_3292409182
6126,EUN1_3292361272
6127,EUN1_3292315159
6128,EUN1_3292277435
6129,EUN1_3292253183
6130,EUN1_3292029758
6131,EUN1_3292033079
6132,EUN1_3292023718
6133,EUN1_3292019781
6134,EUN1_3292016107
6135,EUN1_3292000701
6136,EUN1_3291991711
6137,EUN1_3291978402
6138,EUN1_3305872478
6139,EUN1_3305849983
6140,EUN1_3305825416
6141,EUN1_3305683958
6142,EUN1_3305653578
6143,EUN1_3305619636
6144,EUN1_3304490206
6145,EUN1_3304481925
6146,EUN1_3304476703
6147,EUN1_3304471259
6148,EUN1_3304451948
6149,EUN1_3304436966
6150,EUN1_3303696862
6151,EUN1_3303693062
6152,EUN1_3303693687
6153,EUN1_3303689510
6154,EUN1_3303683799
6155,EUN1_3303672040
6156,EUN1_3303662879
6157,EUN1_3303648741
6158,EUN1_3303603001
6159,EUN1_3303560186
6160,EUN1_3303517582
6161,EUN1_3303207849
6162,EUN1_3302858658
6163,EUN1_3302844061
6164,EUN1_3302827715
6165,EUN1_3302170412
6166,EUN1_3302160536
6167,EUN1_3302141098
6168,EUN1_3302115006
6169,EUN1_3302082852
6170,EUN1_3301586655
6171,EUN1_3301586571
6172,EUN1_3301582735
6173,EUN1_3301582288
6174,EUN1_3301578725
6175,EUN1_3301574899
6176,EUN1_3301570900
6177,EUN1_3301571274
6178,EUN1_3301566240
6179,EUN1_3301545368
6180,EUN1_3301533151
6181,EUN1_3301513173
6182,EUN1_3301480783
6183,EUN1_3301455702
6184,EUN1_3301421895
6185,EUN1_3301375619
6186,EUN1_3301203627
6187,EUN1_3300955144
6188,EUN1_3300945806
6189,EUN1_3300947209
6190,EUN1_3300932000
6191,EUN1_3300927644
6192,EUN1_3300905945
6193,EUN1_3300885001
6194,EUN1_3300867150
6195,EUN1_3300851658
6196,EUN1_3300832758
6197,EUN1_3300807972
6198,EUN1_3300798424
6199,EUN1_3300750577
6200,EUN1_3300706655
6201,EUN1_3300627277
6202,EUN1_3300605053
6203,EUN1_3300574887
6204,EUN1_3300545498
6205,EUN1_3300469610
6206,EUN1_3300267185
6207,EUN1_3300265240
6208,EUN1_3300257976
6209,EUN1_3300256378
6210,EUN1_3300248868
6211,EUN1_3300248186
6212,EUN1_3300235364
6213,EUN1_3300231739
6214,EUN1_3300219317
6215,EUN1_3300184697
6216,EUN1_3300160436
6217,EUN1_3300132314
6218,EUN1_3300113298
6219,EUN1_3299445582
6220,EUN1_3299436450
6221,EUN1_3299429184
6222,EUN1_3299422639
6223,EUN1_3299413834
6224,EUN1_3299398538
6225,EUN1_3299374387
6226,EUN1_3298635600
6227,EUN1_3298629409
6228,EUN1_3298618769
6229,EUN1_3298583802
6230,EUN1_3298566699
6231,EUN1_3298545846
6232,EUN1_3298503895
6233,EUN1_3298473214
6234,EUN1_3298452855
6235,EUN1_3298440158
6236,EUN1_3298346897
6237,EUN1_3307790562
6238,EUN1_3307380684
6239,EUN1_3307357403
6240,EUN1_3307330049
6241,EUN1_3307323082
6242,EUN1_3307226685
6243,EUN1_3307222099
6244,EUN1_3307177965
6245,EUN1_3306859744
6246,EUN1_3306472686
6247,EUN1_3306444432
6248,EUN1_3306411932
6249,EUN1_3306379851
6250,EUN1_3306318691
6251,EUN1_3306287916
6252,EUN1_3305806860
6253,EUN1_3305760666
6254,EUN1_3305560744
6255,EUN1_3305529648
6256,EUN1_3305396688
6257,EUN1_3305380660
6258,EUN1_3305162257
6259,EUN1_3305131636
6260,EUN1_3305092879
6261,EUN1_3305056891
6262,EUN1_3305017173
6263,EUN1_3304830049
6264,EUN1_3304786401
6265,EUN1_3304751709
6266,EUN1_3304618018
6267,EUN1_3304595182
6268,EUN1_3304310697
6269,EUN1_3304263530
6270,EUN1_3304221463
6271,EUN1_3304182154
6272,EUN1_3304098611
6273,EUN1_3303979232
6274,EUN1_3303956527
6275,EUN1_3303843708
6276,EUN1_3303818709
6277,EUN1_3303794724
6278,EUN1_3303590694
6279,EUN1_3303542119
6280,EUN1_3303473140
6281,EUN1_3303245976
6282,EUN1_3303204660
6283,EUN1_3303042972
6284,EUN1_3303025701
6285,EUN1_3302841716
6286,EUN1_3302809143
6287,EUN1_3302771752
6288,EUN1_3302735984
6289,EUN1_3302193358
6290,EUN1_3302142536
6291,EUN1_3302037791
6292,EUN1_3301020375
6293,EUN1_3300929787
6294,EUN1_3300915231
6295,EUN1_3300898276
6296,EUN1_3300877846
6297,EUN1_3300860207
6298,EUN1_3300839463
6299,EUN1_3300806508
6300,EUN1_3300745454
6301,EUN1_3300715330
6302,EUN1_3300657029
6303,EUN1_3300623294
6304,EUN1_3300531709
6305,EUN1_3300493334
6306,EUN1_3300464736
6307,EUN1_3300421038
6308,EUN1_3300410148
6309,EUN1_3300389390
6310,EUN1_3300366354
6311,EUN1_3300351040
6312,EUN1_3300339183
6313,EUN1_3300225568
6314,EUN1_3300175080
6315,EUN1_3300153355
6316,EUN1_3300125359
6317,EUN1_3300090376
6318,EUN1_3300021378
6319,EUN1_3299981773
6320,EUN1_3299945882
6321,EUN1_3299911340
6322,EUN1_3299780348
6323,EUN1_3299776089
6324,EUN1_3299746942
6325,EUN1_3299724777
6326,EUN1_3299703278
6327,EUN1_3299675841
6328,EUN1_3299646554
6329,EUN1_3299587496
6330,EUN1_3299561660
6331,EUN1_3299539519
6332,EUN1_3299401461
6333,EUN1_3299354716
6334,EUN1_3299309916
6335,EUN1_3299278480
6336,EUN1_3306204097
6337,EUN1_3306174722
6338,EUN1_3305442829
6339,EUN1_3305425789
6340,EUN1_3305408143
6341,EUN1_3305389213
6342,EUN1_3305368060
6343,EUN1_3305349559
6344,EUN1_3305337638
6345,EUN1_3305303238
6346,EUN1_3305298087
6347,EUN1_3305290991
6348,EUN1_3305285823
6349,EUN1_3305281036
6350,EUN1_3305284079
6351,EUN1_3305281097
6352,EUN1_3305278184
6353,EUN1_3305272565
6354,EUN1_3305265783
6355,EUN1_3305258848
6356,EUN1_3305248815
6357,EUN1_3305239242
6358,EUN1_3304500185
6359,EUN1_3304498100
6360,EUN1_3304490690
6361,EUN1_3304487361
6362,EUN1_3304481925
6363,EUN1_3304475700
6364,EUN1_3304462329
6365,EUN1_3304445109
6366,EUN1_3304423639
6367,EUN1_3303726803
6368,EUN1_3303717683
6369,EUN1_3303706730
6370,EUN1_3303705711
6371,EUN1_3303704208
6372,EUN1_3303697746
6373,EUN1_3303694631
6374,EUN1_3303690622
6375,EUN1_3303230887
6376,EUN1_3303202081
6377,EUN1_3302955356
6378,EUN1_3302947919
6379,EUN1_3302940945
6380,EUN1_3302929823
6381,EUN1_3302915052
6382,EUN1_3302901987
6383,EUN1_3302444694
6384,EUN1_3302415302
6385,EUN1_3302380735
6386,EUN1_3302357745
6387,EUN1_3302248721
6388,EUN1_3302247182
6389,EUN1_3302242253
6390,EUN1_3302236099
6391,EUN1_3302222853
6392,EUN1_3302213924
6393,EUN1_3302199410
6394,EUN1_3301919848
6395,EUN1_3301537421
6396,EUN1_3301520411
6397,EUN1_3301500446
6398,EUN1_3301472434
6399,EUN1_3301249331
6400,EUN1_3301237964
6401,EUN1_3301230084
6402,EUN1_3301213361
6403,EUN1_3300944965
6404,EUN1_3300941969
6405,EUN1_3300930872
6406,EUN1_3300919913
6407,EUN1_3300912355
6408,EUN1_3300891467
6409,EUN1_3300868596
6410,EUN1_3300842285
6411,EUN1_3300722924
6412,EUN1_3300663981
6413,EUN1_3300627713
6414,EUN1_3300590243
6415,EUN1_3300560465
6416,EUN1_3300518958
6417,EUN1_3300269130
6418,EUN1_3300265347
6419,EUN1_3300259446
6420,EUN1_3299834457
6421,EUN1_3299782497
6422,EUN1_3299753700
6423,EUN1_3298575033
6424,EUN1_3298569432
6425,EUN1_3298094330
6426,EUN1_3297889378
6427,EUN1_3297880964
6428,EUN1_3297879131
6429,EUN1_3297869307
6430,EUN1_3297753462
6431,EUN1_3297708023
6432,EUN1_3297191439
6433,EUN1_3297185519
6434,EUN1_3297179708
6435,EUN1_3300522838
6436,EUN1_3300488449
6437,EUN1_3300454864
6438,EUN1_3300439659
6439,EUN1_3300289670
6440,EUN1_3300282673
6441,EUN1_3300276770
6442,EUN1_3300018602
6443,EUN1_3299965035
6444,EUN1_3299918460
6445,EUN1_3299882441
6446,EUN1_3299842578
6447,EUN1_3299806087
6448,EUN1_3299783728
6449,EUN1_3299766797
6450,EUN1_3299731130
6451,EUN1_3299517754
6452,EUN1_3298857172
6453,EUN1_3298835563
6454,EUN1_3298735169
6455,EUN1_3298700670
6456,EUN1_3298687418
6457,EUN1_3298675839
6458,EUN1_3295578208
6459,EUN1_3295547515
6460,EUN1_3293999594
6461,EUN1_3293027203
6462,EUN1_3292989131
6463,EUN1_3292934183
6464,EUN1_3292900879
6465,EUN1_3292878268
6466,EUN1_3292840382
6467,EUN1_3292825456
6468,EUN1_3292801651
6469,EUN1_3292788150
6470,EUN1_3292770510
6471,EUN1_3292758083
6472,EUN1_3292739057
6473,EUN1_3289586380
6474,EUN1_3289553702
6475,EUN1_3289520047
6476,EUN1_3288749434
6477,EUN1_3286038667
6478,EUN1_3285361150
6479,EUN1_3285276761
6480,EUN1_3285270393
6481,EUN1_3285207291
6482,EUN1_3284228498
6483,EUN1_3283884739
6484,EUN1_3283387084
6485,EUN1_3283356673
6486,EUN1_3283339908
6487,EUN1_3283319369
6488,EUN1_3282168133
6489,EUN1_3280132798
6490,EUN1_3280112313
6491,EUN1_3280091360
6492,EUN1_3279866444
6493,EUN1_3279849393
6494,EUN1_3279832582
6495,EUN1_3279818743
6496,EUN1_3279548056
6497,EUN1_3278838034
6498,EUN1_3278305014
6499,EUN1_3278246000
6500,EUN1_3278207928
6501,EUN1_3278173935
6502,EUN1_3278149767
6503,EUN1_3278102931
6504,EUN1_3278077661
6505,EUN1_3276932971
6506,EUN1_3276270060
6507,EUN1_3276253340
6508,EUN1_3275974934
6509,EUN1_3275482412
6510,EUN1_3275472040
6511,EUN1_3275459506
6512,EUN1_3274342351
6513,EUN1_3274325377
6514,EUN1_3274300895
6515,EUN1_3273881430
6516,EUN1_3273867283
6517,EUN1_3273846166
6518,EUN1_3273830643
6519,EUN1_3273820179
6520,EUN1_3268120759
6521,EUN1_3268082953
6522,EUN1_3266702226
6523,EUN1_3266357065
6524,EUN1_3266258701
6525,EUN1_3266242534
6526,EUN1_3266216119
6527,EUN1_3266207432
6528,EUN1_3266186350
6529,EUN1_3265979744
6530,EUN1_3265969073
6531,EUN1_3261057942
6532,EUN1_3260442177
6533,EUN1_3259260664
6534,EUN1_3310001933
6535,EUN1_3309967044
6536,EUN1_3309811580
6537,EUN1_3309785585
6538,EUN1_3309739493
6539,EUN1_3309661443
6540,EUN1_3309619815
6541,EUN1_3308078133
6542,EUN1_3307260190
6543,EUN1_3307250559
6544,EUN1_3307247787
6545,EUN1_3307246441
6546,EUN1_3307244095
6547,EUN1_3307231948
6548,EUN1_3300516299
6549,EUN1_3298003960
6550,EUN1_3297435325
6551,EUN1_3296759071
6552,EUN1_3296110864
6553,EUN1_3296073608
6554,EUN1_3296036950
6555,EUN1_3295476104
6556,EUN1_3295422043
6557,EUN1_3295356446
6558,EUN1_3295320479
6559,EUN1_3294981306
6560,EUN1_3294933569
6561,EUN1_3294894068
6562,EUN1_3294705479
6563,EUN1_3294674217
6564,EUN1_3292263934
6565,EUN1_3292242781
6566,EUN1_3292230287
6567,EUN1_3291728056
6568,EUN1_3291706306
6569,EUN1_3290655173
6570,EUN1_3290632483
6571,EUN1_3290614026
6572,EUN1_3290502181
6573,EUN1_3290481894
6574,EUN1_3290467338
6575,EUN1_3290143602
6576,EUN1_3290099851
6577,EUN1_3289506313
6578,EUN1_3289175784
6579,EUN1_3289153516
6580,EUN1_3289139610
6581,EUN1_3289122134
6582,EUN1_3288270661
6583,EUN1_3287497914
6584,EUN1_3287455865
6585,EUN1_3286905208
6586,EUN1_3286869180
6587,EUN1_3286335900
6588,EUN1_3286314196
6589,EUN1_3286289994
6590,EUN1_3286266637
6591,EUN1_3286053701
6592,EUN1_3286036633
6593,EUN1_3284513829
6594,EUN1_3283943945
6595,EUN1_3283643846
6596,EUN1_3283124510
6597,EUN1_3283022384
6598,EUN1_3282993848
6599,EUN1_3282977594
6600,EUN1_3282952076
6601,EUN1_3282927252
6602,EUN1_3282884769
6603,EUN1_3282869542
6604,EUN1_3282739259
6605,EUN1_3281653116
6606,EUN1_3281631793
6607,EUN1_3281572556
6608,EUN1_3281560247
6609,EUN1_3281542859
6610,EUN1_3281521843
6611,EUN1_3281382534
6612,EUN1_3281348189
6613,EUN1_3281205173
6614,EUN1_3281171539
6615,EUN1_3280747620
6616,EUN1_3280717161
6617,EUN1_3280563711
6618,EUN1_3280366960
6619,EUN1_3280349518
6620,EUN1_3280214412
6621,EUN1_3280196326
6622,EUN1_3280164980
6623,EUN1_3279885248
6624,EUN1_3279775419
6625,EUN1_3279754811
6626,EUN1_3279668029
6627,EUN1_3279635281
6628,EUN1_3277340309
6629,EUN1_3276719344
6630,EUN1_3276335939
6631,EUN1_3275981007
6632,EUN1_3275604434
6633,EUN1_3281409037
6634,EUN1_3280126922
6635,EUN1_3280106146
6636,EUN1_3280082563
6637,EUN1_3279262540
6638,EUN1_3279225800
6639,EUN1_3279207744
6640,EUN1_3278322097
6641,EUN1_3278307456
6642,EUN1_3278286286
6643,EUN1_3278255179
6644,EUN1_3277502922
6645,EUN1_3277461110
6646,EUN1_3277418472
6647,EUN1_3277396263
6648,EUN1_3255882374
6649,EUN1_3255846381
6650,EUN1_3255812842
6651,EUN1_3255799111
6652,EUN1_3255776467
6653,EUN1_3255755442
6654,EUN1_3255732943
6655,EUN1_3255715407
6656,EUN1_3255698622
6657,EUN1_3255679158
6658,EUN1_3255669524
6659,EUN1_3255661153
6660,EUN1_3255482601
6661,EUN1_3255440348
6662,EUN1_3255396326
6663,EUN1_3255310389
6664,EUN1_3255280653
6665,EUN1_3255251030
6666,EUN1_3255220988
6667,EUN1_3255195667
6668,EUN1_3255164179
6669,EUN1_3255055047
6670,EUN1_3255032388
6671,EUN1_3255006908
6672,EUN1_3254432195
6673,EUN1_3254408558
6674,EUN1_3254378665
6675,EUN1_3254355814
6676,EUN1_3253771572
6677,EUN1_3253748074
6678,EUN1_3253106824
6679,EUN1_3253093114
6680,EUN1_3253078372
6681,EUN1_3253063720
6682,EUN1_3253054121
6683,EUN1_3253028457
6684,EUN1_3253015010
6685,EUN1_3252853227
6686,EUN1_3252812880
6687,EUN1_3252689367
6688,EUN1_3252656817
6689,EUN1_3252634928
6690,EUN1_3252602050
6691,EUN1_3252577568
6692,EUN1_3252550650
6693,EUN1_3252515694
6694,EUN1_3252484688
6695,EUN1_3252472641
6696,EUN1_3252299408
6697,EUN1_3252262737
6698,EUN1_3252229015
6699,EUN1_3252197263
6700,EUN1_3252162988
6701,EUN1_3251985737
6702,EUN1_3251954718
6703,EUN1_3251927862
6704,EUN1_3251916530
6705,EUN1_3251904407
6706,EUN1_3251872737
6707,EUN1_3251869331
6708,EUN1_3251861336
6709,EUN1_3251854484
6710,EUN1_3251847799
6711,EUN1_3251382483
6712,EUN1_3251363575
6713,EUN1_3251346796
6714,EUN1_3251334741
6715,EUN1_3251327681
6716,EUN1_3251314606
6717,EUW1_6111685203
6718,EUW1_6111521119
6719,EUW1_6111534461
6720,EUW1_6111061900
6721,EUW1_6111047950
6722,EUW1_6111004582
6723,EUW1_6110989467
6724,EUW1_6110994353
6725,EUW1_6110848407
6726,EUW1_6110711030
6727,EUW1_6110642508
6728,EUW1_6110246518
6729,EUW1_6110068626
6730,EUW1_6110112540
6731,EUW1_6109852370
6732,EUN1_3318122140
6733,EUN1_3318117253
6734,EUN1_3318107594
6735,EUN1_3318099405
6736,EUN1_3318087599
6737,EUN1_3318066739
6738,EUN1_3318046652
6739,EUN1_3318017606
6740,EUN1_3317990429
6741,EUN1_3317953309
6742,EUN1_3317914360
6743,EUN1_3317862569
6744,EUN1_3317835231
6745,EUN1_3317801212
6746,EUN1_3317766310
6747,EUN1_3317722858
6748,EUN1_3317603733
6749,EUN1_3317588261
6750,EUN1_3317568852
6751,EUN1_3317444355
6752,EUN1_3317435526
6753,EUN1_3317424411
6754,EUN1_3317410197
6755,EUN1_3317391251
6756,EUN1_3317386208
6757,EUN1_3317359228
6758,EUN1_3317326466
6759,EUN1_3317281159
6760,EUN1_3317207176
6761,EUN1_3317166779
6762,EUN1_3317134017
6763,EUN1_3317114610
6764,EUN1_3317076545
6765,EUN1_3317052667
6766,EUN1_3316298235
6767,EUN1_3315368904
6768,EUN1_3315346885
6769,EUN1_3315318887
6770,EUN1_3315300045
6771,EUN1_3315286729
6772,EUN1_3315267059
6773,EUN1_3315258186
6774,EUN1_3315239993
6775,EUN1_3315147300
6776,EUN1_3288435816
6777,EUN1_3288416206
6778,EUN1_3288405597
6779,EUN1_3288375993
6780,EUN1_3288378417
6781,EUN1_3288370492
6782,EUN1_3288359876
6783,EUN1_3288354728
6784,EUN1_3288114986
6785,EUN1_3288088223
6786,EUN1_3288061495
6787,EUN1_3287983606
6788,EUN1_3287920340
6789,EUN1_3287789792
6790,EUN1_3287780108
6791,EUN1_3287762256
6792,EUN1_3287746917
6793,EUN1_3287729138
6794,EUN1_3287663349
6795,EUN1_3287646529
6796,EUN1_3287630698
6797,EUN1_3287602018
6798,EUN1_3287590215
6799,EUN1_3287571801
6800,EUN1_3287542580
6801,EUN1_3287511158
6802,EUN1_3287476934
6803,EUN1_3287441050
6804,EUN1_3287418827
6805,EUN1_3287395844
6806,EUN1_3287371554
6807,EUN1_3287346267
6808,EUN1_3287325327
6809,EUN1_3287306773
6810,EUN1_3287285893
6811,EUN1_3287272120
6812,EUN1_3287245725
6813,EUN1_3287227570
6814,EUN1_3287208581
6815,EUN1_3287126371
6816,EUN1_3287115691
6817,EUN1_3287103021
6818,EUN1_3287105298
6819,EUN1_3287100541
6820,EUN1_3287098418
6821,EUN1_3287096242
6822,EUN1_3287093080
6823,EUN1_3287084622
6824,EUN1_3287078956
6825,EUN1_3287073676
6826,EUN1_3287070383
6827,EUN1_3287059708
6828,EUN1_3287045938
6829,EUN1_3287032026
6830,EUN1_3287025506
6831,EUN1_3308003611
6832,EUN1_3307982640
6833,EUN1_3307968499
6834,EUN1_3307761301
6835,EUN1_3307718121
6836,EUN1_3307536367
6837,EUN1_3307477551
6838,EUN1_3307442993
6839,EUN1_3307380753
6840,EUN1_3307347748
6841,EUN1_3307329321
6842,EUN1_3307165930
6843,EUN1_3307139990
6844,EUN1_3307035435
6845,EUN1_3307003045
6846,EUN1_3306865336
6847,EUN1_3306826732
6848,EUN1_3306790427
6849,EUN1_3306733727
6850,EUN1_3306704572
6851,EUN1_3306687891
6852,EUN1_3306369385
6853,EUN1_3306332955
6854,EUN1_3306313152
6855,EUN1_3306283466
6856,EUN1_3306145962
6857,EUN1_3306072090
6858,EUN1_3306055133
6859,EUN1_3306035307
6860,EUN1_3305883181
6861,EUN1_3305867451
6862,EUN1_3305843894
6863,EUN1_3305790122
6864,EUN1_3305683958
6865,EUN1_3305553279
6866,EUN1_3305380660
6867,EUN1_3305150148
6868,EUN1_3305121689
6869,EUN1_3305006298
6870,EUN1_3304962425
6871,EUN1_3304630834
6872,EUN1_3304279078
6873,EUN1_3304242133
6874,EUN1_3304203355
6875,EUN1_3303747595
6876,EUN1_3303540110
6877,EUN1_3303512955
6878,EUN1_3303471905
6879,EUN1_3303434506
6880,EUN1_3303409730
6881,EUN1_3303336709
6882,EUN1_3303304438
6883,EUN1_3302994095
6884,EUN1_3302982139
6885,EUN1_3302750064
6886,EUN1_3302689731
6887,EUN1_3302656229
6888,EUN1_3302593331
6889,EUN1_3302288527
6890,EUN1_3302279040
6891,EUN1_3302276408
6892,EUN1_3302103200
6893,EUN1_3302063611
6894,EUN1_3302008916
6895,EUN1_3301919918
6896,EUN1_3301889293
6897,EUN1_3301864403
6898,EUN1_3301833643
6899,EUN1_3301807004
6900,EUN1_3301383012
6901,EUN1_3301317089
6902,EUN1_3301263156
6903,EUN1_3300995130
6904,EUN1_3300982998
6905,EUN1_3300862716
6906,EUN1_3300827748
6907,EUN1_3300754825
6908,EUN1_3300715330
6909,EUN1_3300657029
6910,EUN1_3300304669
6911,EUN1_3300299676
6912,EUN1_3300290061
6913,EUN1_3300290155
6914,EUN1_3300147492
6915,EUN1_3300033938
6916,EUN1_3299995472
6917,EUN1_3299947114
6918,EUN1_3299882573
6919,EUN1_3299829968
6920,EUN1_3299800615
6921,EUN1_3299279070
6922,EUN1_3299117687
6923,EUN1_3299092057
6924,EUN1_3299066861
6925,EUN1_3299016710
6926,EUN1_3298990277
6927,EUN1_3298896558
6928,EUN1_3298848483
6929,EUN1_3298687418
6930,EUN1_3301205188
6931,EUN1_3301153224
6932,EUN1_3301055781
6933,EUN1_3301050103
6934,EUN1_3301035105
6935,EUN1_3300735410
6936,EUN1_3300709752
6937,EUN1_3299700077
6938,EUN1_3299660392
6939,EUN1_3299621372
6940,EUN1_3299549260
6941,EUN1_3299525093
6942,EUN1_3299512013
6943,EUN1_3298972500
6944,EUN1_3298944369
6945,EUN1_3298842005
6946,EUN1_3298812996
6947,EUN1_3298794946
6948,EUN1_3298729906
6949,EUN1_3298712642
6950,EUN1_3298699629
6951,EUN1_3298683867
6952,EUN1_3298437188
6953,EUN1_3298369587
6954,EUN1_3298328795
6955,EUN1_3298282774
6956,EUN1_3298243262
6957,EUN1_3298213918
6958,EUN1_3298183741
6959,EUN1_3298126190
6960,EUN1_3298098658
6961,EUN1_3298074258
6962,EUN1_3298029366
6963,EUN1_3298003446
6964,EUN1_3297990192
6965,EUN1_3297788745
6966,EUN1_3297747839
6967,EUN1_3297713782
6968,EUN1_3297669071
6969,EUN1_3297549693
6970,EUN1_3297518613
6971,EUN1_3297343492
6972,EUN1_3297316611
6973,EUN1_3297268626
6974,EUN1_3297248762
6975,EUN1_3297237064
6976,EUN1_3297090495
6977,EUN1_3297057239
6978,EUN1_3297025874
6979,EUN1_3296999350
6980,EUN1_3296953735
6981,EUN1_3296921667
6982,EUN1_3296891948
6983,EUN1_3296855880
6984,EUN1_3296805545
6985,EUN1_3296771570
6986,EUN1_3296312848
6987,EUN1_3296289460
6988,EUN1_3296263504
6989,EUN1_3295593481
6990,EUN1_3295524229
6991,EUN1_3295436657
6992,EUN1_3295407448
6993,EUN1_3294838986
6994,EUN1_3294795755
6995,EUN1_3294661628
